,Query_num,query,model_type,NF,preference_type,MOO_method,opt_acc,opt_cost,opt_mem,comp_time,work,output_flag
9064,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.825556515,23.00077835,27490,3215.753555,0.132155951,2
9065,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.856805553,30,16500,737.4019623,0.003696619,2
9066,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.825506676,23.0008673,70115,2823.501587,0.140104345,2
9067,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.856805553,30,16500,392.3397064,0.003695827,2
9068,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.825506676,23.0008673,70115,3200.162888,0.129555025,2
9069,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.856805553,30,16500,627.5177002,0.003695827,2
9070,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.775494164,23.00078057,447385,3372.896194,0.134760295,2
9071,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.856805553,30,16500,503.0002594,0.003729393,2
9072,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.825556515,23.0008673,18895,4078.97377,0.161412583,2
9073,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.856805553,30,16500,600.3417969,0.003729184,2
9074,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.825556515,23.00078057,27490,3215.852737,0.134071946,2
9184,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.876477503,30,16500,580.6617737,0.003185562,2
9185,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.876003989,23.00078404,27490,5349.344254,0.184860845,2
9186,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.876477503,30,16500,674.4308472,0.003185372,2
9187,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.876003989,23.0008673,18895,3529.626846,0.143081327,2
9188,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.876477503,30,16500,706.1061859,0.003184962,2
9189,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.876003989,23.00087867,267895,2462.909698,0.120826071,2
9190,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.876477503,30,16500,502.1362305,0.003184962,2
9191,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.876003989,23.00078404,27490,2933.31337,0.127533414,2
9192,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.876477503,30,16500,564.661026,0.003898646,2
9193,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.876003989,23.0008673,347875,2823.547363,0.133994487,2
9194,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.876477503,30,16500,578.6838531,0.003947349,2
9195,2,"[['skateboard', 'dog', 'baseball_glove'], ['skis']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.876003989,23.00078404,27490,5961.204529,0.167330213,2
9305,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.752646957,60,35790,1851.05896,0.01319589,2
9306,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.793006653,22.1646845,269515,3765.293121,0.21603991,2
9307,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.766377809,63,43695,1439.935684,0.015185534,2
9308,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.793006653,22.1646845,269515,4016.189575,0.220289818,2
9309,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.723544308,33,27195,1756.816864,0.009884946,2
9310,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.793006653,22.1646845,269515,4313.703537,0.212457241,2
9311,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.752646957,60,35790,2368.766785,0.015480746,2
9312,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.793006653,22.1646845,269515,3121.69838,0.222684789,2
9313,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.766377809,63,43695,2787.233353,0.014836224,2
9314,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.793006653,22.1646845,269515,5036.584854,0.293929527,2
9315,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.780060398,90,52290,3633.323669,0.026187183,2
9316,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.793006653,22.1646845,269515,4669.324875,0.288609632,2
9426,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.692802623,60,35790,611.4635468,0.015894113,2
9427,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.753396367,22.1768845,72510,1584.4841,0.157578922,2
9428,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.72326197,73,436395,889.4481659,0.008784769,2
9429,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.753396367,22.1768845,72510,1505.947113,0.15277111,2
9430,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.692802623,60,35790,549.0570068,0.009166784,2
9431,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.753396367,22.1768845,72510,1913.908005,0.228631876,2
9432,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.692802623,60,35790,1015.340805,0.011950445,2
9433,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.753396363,22.17688438,72510,1960.817337,0.162177973,2
9434,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.72326197,73,436395,448.7667084,0.013024492,2
9435,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.753396367,22.17689577,72510,2164.766312,0.279972329,2
9436,3,"[['couch', 'skis'], ['fork', 'apple']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.72326197,73,436395,1097.969055,0.008366462,2
9437,3,"[['couch', 'skis'], ['fork', 'apple']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.753396367,22.1768845,72510,2478.513718,0.16879849,2
9547,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.902352292,53,18895,1431.402206,0.007337254,2
9548,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.886589428,22.2343907,20515,3121.667862,0.190190689,2
9549,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.902352292,53,18895,187.8395081,0.005004526,2
9550,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.886589428,22.2343907,20515,3717.979431,0.164133345,2
9551,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.902352292,53,18895,1411.714554,0.006642036,2
9552,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.886589428,22.2343907,20515,3812.179565,0.177590129,2
9553,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.902352292,53,18895,1396.141052,0.009247502,2
9554,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.886589428,22.2343907,20515,3906.295776,0.169581401,2
9555,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.902352292,53,18895,423.5858917,0.005050619,2
9556,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.911242643,22.2343907,200695,4000,0.181761691,2
9557,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.902352292,53,18895,454.3743134,0.005002197,2
9558,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.886589428,22.2343907,20515,3798.181534,0.200944046,2
9668,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.688826135,53,18895,347.574234,0.004341786,2
9669,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.670968813,23.1137327,201470,4281.002045,0.231715897,2
9670,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.688826135,53,18895,291.9960022,0.004324154,2
9671,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.676484185,23.1333327,207670,4937.999725,0.196988075,2
9672,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.688826135,53,18895,334.9990845,0.004304311,2
9673,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.665318674,23.11371427,21290,3833.000183,0.274981317,2
9674,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.688826135,53,18895,223.9990234,0.004322655,2
9675,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.670968813,23.11373265,201470,3963.891983,0.260127369,2
9676,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.688826135,53,18895,69.99969482,0.004392926,2
9677,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.67593613,23.13331427,218365,3467.199326,0.239625675,2
9678,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.688826135,53,18895,156.6944122,0.004384738,2
9679,4,"[['spoon', 'toilet'], ['skateboard', 'backpack']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.676484185,23.13333265,207670,2149.148941,0.181155804,2
9789,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.007059774,68,63070,643.2571411,0.006189595,2
9790,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.007657726,22.1971,43215,1412.313461,0.138733361,2
9791,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.007525175,75,20515,580.745697,0.004768614,2
9792,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.007686113,22.1971,43215,1161.388397,0.128767616,2
9793,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.006461254,55,28815,376.2969971,0.004806953,2
9794,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.007687048,22.1971,53910,1568.878174,0.1340884,2
9795,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.007059774,68,63070,1019.882202,0.006126333,2
9796,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.007687048,22.19710006,53910,1913.824081,0.129087716,2
9797,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.007525175,75,20515,799.8046875,0.005331154,2
9798,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.007657726,22.1971,43215,1710.754395,0.155581575,2
9799,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.007525175,75,20515,282.5469971,0.005166091,2
9800,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.007686113,22.19710056,43215,2559.181213,0.152431952,2
9910,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.880751926,68,63070,1694.244385,0.0080349,2
9911,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.931771617,22.00070482,267120,6767.721176,0.329423898,2
9912,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.880751926,68,63070,1098.577499,0.007733159,2
9913,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.916921692,22.00068802,87475,7796.604156,0.480398068,2
9914,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.847524576,55,28815,1192.625046,0.0058546,2
9915,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.92430272,22.00068802,81120,8550.559998,0.541376191,2
9916,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.880751926,68,63070,1850.469589,0.007264773,2
9917,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.932562441,22.00068802,198300,5647.916794,0.255848906,2
9918,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.921912261,75,20515,1579.969406,0.009845277,2
9919,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.916921692,22.00068802,87475,8566.080093,0.330262051,2
9920,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",ModelOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.921912261,75,20515,2261.548996,0.010957292,2
9921,0,"[['zebra', 'handbag'], ['parking_meter'], ['skis']]",OrderOpt,DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.916921692,22.00068805,87475,5286.78894,0.279768725,2
10031,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.496530524,80,128790,815.9656525,0.010210171,2
10032,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",goal_attainment_method,0.54921156,22.19173036,322215,2337.530136,0.17676115,2
10033,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.514847785,94,70890,658.3118439,0.010537981,2
10034,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",goal_attainment_method,0.54921156,22.19173036,322215,1943.584442,0.203824163,2
10035,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.484857153,75,97015,627.5615692,0.008188364,2
10036,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",goal_attainment_method,0.552879542,22.213,312915,1741.188049,0.153621592,2
10037,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.496530524,80,128790,559.5474243,0.008802359,2
10038,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",goal_attainment_method,0.54921156,22.1917,322215,1631.378174,0.171595562,2
10039,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.518799468,104,117390,1192.173004,0.012466452,2
10040,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",goal_attainment_method,0.552879542,22.213,312915,2196.445465,0.186635022,2
10041,1,"[['sheep'], ['fork'], ['couch', 'horse']]",ModelOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.565136778,117,274095,1114.084244,0.022383063,2
10042,1,"[['sheep'], ['fork'], ['couch', 'horse']]",OrderOpt,CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",goal_attainment_method,0.54921156,22.1917,322215,1631.391525,0.169715304,2
